ERP_ID,PROJECT_CODE,REGION,SERVICE_LINE,PLANNED_DAYS,ACTUAL_DAYS,BUDGET_PEN,REVENUE_PEN,ACTUAL_COST_PEN,PROFIT_PEN,KLOC,DEFECTS,PM_CODE,SYS_NODE
ERP-02376,PROJ-2792,Tacna,Videoconference,23,29,11891,19460,13532,5928,37,10,PM_VEGA,SRV-NODE-9
ERP-02377,PROJ-6118,Tacna,Audiovisual,73,90,39566,79220,40023,39197,47,31,PM_RIVAS,SRV-NODE-9
ERP-02378,PROJ-8257,Lima,Business Proc,153,162,80325,133723,97833,35890,10,5,PM_MEZA,SRV-NODE-7
ERP-02379,PROJ-2904,Arequipa,Videoconference,44,56,17952,33933,19368,14565,3,3,PM_SOTO,SRV-NODE-6
ERP-02380,PROJ-8811,Lima,Project Mgmt,43,48,11266,23550,15362,8188,46,24,PM_PEREZ,SRV-NODE-2
ERP-02381,PROJ-6793,Cusco,Audiovisual,49,54,14700,30495,18124,12371,38,50,PM_PEREZ,SRV-NODE-1
ERP-02382,PROJ-3586,Cajamarca,Audiovisual,132,160,44748,93815,52274,41541,19,27,PM_RIVAS,SRV-NODE-7
ERP-02383,PROJ-6756,Tacna,Audiovisual,56,73,28560,48123,35675,12448,42,22,PM_PEREZ,SRV-NODE-3
ERP-02384,PROJ-1546,Lima,Project Mgmt,72,85,16992,27303,21845,5458,32,18,PM_SOTO,SRV-NODE-1
ERP-02385,PROJ-9055,Huancayo,Audiovisual,175,179,38150,67339,46455,20884,15,17,PM_PEREZ,SRV-NODE-1
ERP-02386,PROJ-7047,Cusco,Audiovisual,117,155,23634,42388,25877,16511,7,10,PM_RIVAS,SRV-NODE-4
ERP-02387,PROJ-4578,Tacna,Business Proc,27,30,9045,19390,9797,9593,11,17,PM_SOTO,SRV-NODE-6
ERP-02388,PROJ-5816,Iquitos,Audiovisual,44,55,19316,30977,22929,8048,4,4,PM_PEREZ,SRV-NODE-6
ERP-02389,PROJ-2775,Cajamarca,Business Proc,166,169,55610,115925,76180,39745,27,22,PM_MEZA,SRV-NODE-9
ERP-02390,PROJ-6286,Arequipa,Project Mgmt,109,139,34662,57220,42709,14511,26,26,PM_MEZA,SRV-NODE-2
ERP-02391,PROJ-2597,Lima,Project Mgmt,55,64,14630,23856,19887,3969,48,34,PM_VEGA,SRV-NODE-5
ERP-02392,PROJ-6858,Piura,Project Mgmt,27,35,15309,30928,19281,11647,13,2,PM_SOTO,SRV-NODE-6
ERP-02393,PROJ-9110,Huancayo,Videoconference,107,137,26964,58875,32156,26719,29,49,PM_SOTO,SRV-NODE-1
ERP-02394,PROJ-8036,Trujillo,Business Proc,56,61,33264,56363,44443,11920,34,15,PM_VEGA,SRV-NODE-2
ERP-02395,PROJ-2878,Lima,Project Mgmt,37,38,12210,20905,13795,7110,37,32,PM_VEGA,SRV-NODE-4
ERP-02396,PROJ-2955,Cusco,Project Mgmt,65,73,14430,24854,19438,5416,48,60,PM_RIVAS,SRV-NODE-6
ERP-02397,PROJ-9891,Puno,Project Mgmt,155,173,60450,100509,61386,39123,4,5,PM_RIVAS,SRV-NODE-1
ERP-02398,PROJ-2583,Lima,Business Proc,131,137,48470,106309,59121,47188,14,21,PM_PEREZ,SRV-NODE-7
ERP-02399,PROJ-2980,Tacna,Audiovisual,92,114,52072,104726,53743,50983,8,1,PM_MEZA,SRV-NODE-6
ERP-02400,PROJ-8589,Cajamarca,Project Mgmt,108,113,53028,106758,64993,41765,34,57,PM_SOTO,SRV-NODE-1
ERP-02401,PROJ-4723,Iquitos,Audiovisual,90,104,42750,92299,58227,34072,26,43,PM_MEZA,SRV-NODE-5
ERP-02402,PROJ-6432,Lima,Audiovisual,167,209,83500,170352,86489,83863,7,1,PM_RIVAS,SRV-NODE-6
ERP-02403,PROJ-3953,Puno,Audiovisual,31,37,9269,16803,11786,5017,27,26,PM_MEZA,SRV-NODE-9
ERP-02404,PROJ-2195,Tacna,Videoconference,107,144,60776,97735,79841,17894,15,16,PM_PEREZ,SRV-NODE-5
ERP-02405,PROJ-3119,Puno,Project Mgmt,180,211,103320,219671,133065,86606,24,17,PM_VEGA,SRV-NODE-4
ERP-02406,PROJ-2350,Cajamarca,Business Proc,128,142,38272,79426,43819,35607,43,71,PM_RIVAS,SRV-NODE-4
ERP-02407,PROJ-1729,Lima,Business Proc,120,124,40560,79377,52075,27302,8,8,PM_RIVAS,SRV-NODE-7
ERP-02408,PROJ-7213,Cajamarca,Project Mgmt,96,98,19392,34159,20801,13358,19,20,PM_MEZA,SRV-NODE-1
ERP-02409,PROJ-7325,Piura,Business Proc,139,174,76450,127348,99285,28063,34,56,PM_MEZA,SRV-NODE-9
ERP-02410,PROJ-1576,Trujillo,Project Mgmt,139,147,54905,93050,55310,37740,9,14,PM_VEGA,SRV-NODE-4
ERP-02411,PROJ-9125,Huancayo,Project Mgmt,91,119,26481,42424,27922,14502,16,5,PM_SOTO,SRV-NODE-10
ERP-02412,PROJ-1401,Lima,Business Proc,92,106,20148,36510,25610,10900,40,29,PM_RIVAS,SRV-NODE-6
ERP-02413,PROJ-3129,Piura,Videoconference,135,179,49410,100052,50792,49260,25,39,PM_PEREZ,SRV-NODE-9
ERP-02414,PROJ-1133,Lima,Business Proc,164,205,78064,139589,91834,47755,31,3,PM_SOTO,SRV-NODE-10
ERP-02415,PROJ-2404,Lima,Videoconference,170,218,45900,88194,52904,35290,29,49,PM_RIVAS,SRV-NODE-5
ERP-02416,PROJ-3443,Cusco,Project Mgmt,114,152,50616,107174,68103,39071,7,1,PM_SOTO,SRV-NODE-4
ERP-02417,PROJ-6996,Piura,Audiovisual,117,126,66456,142158,84177,57981,14,15,PM_PEREZ,SRV-NODE-3
ERP-02418,PROJ-3042,Arequipa,Business Proc,128,157,36608,72455,43776,28679,17,25,PM_SOTO,SRV-NODE-4
ERP-02419,PROJ-9237,Lima,Project Mgmt,165,206,95205,189941,128743,61198,50,48,PM_PEREZ,SRV-NODE-9
ERP-02420,PROJ-5293,Cusco,Videoconference,32,36,8064,16677,9374,7303,19,15,PM_RIVAS,SRV-NODE-4
ERP-02421,PROJ-4343,Lima,Project Mgmt,64,73,15552,25106,21608,3498,19,31,PM_VEGA,SRV-NODE-10
ERP-02422,PROJ-4244,Huancayo,Business Proc,42,54,24738,46269,30555,15714,14,9,PM_SOTO,SRV-NODE-8
ERP-02423,PROJ-4485,Cajamarca,Audiovisual,141,143,65847,124239,86807,37432,12,19,PM_PEREZ,SRV-NODE-1
ERP-02424,PROJ-2038,Cusco,Videoconference,50,58,22300,47839,24556,23283,28,48,PM_MEZA,SRV-NODE-7
ERP-02425,PROJ-4600,Cusco,Project Mgmt,31,32,11625,19224,13617,5607,7,6,PM_MEZA,SRV-NODE-1
ERP-02426,PROJ-1886,Iquitos,Project Mgmt,44,49,15840,30270,22048,8222,13,22,PM_RIVAS,SRV-NODE-2
ERP-02427,PROJ-8804,Puno,Videoconference,136,172,43792,78306,50326,27980,10,1,PM_VEGA,SRV-NODE-4
ERP-02428,PROJ-4850,Trujillo,Business Proc,30,30,8670,17940,11338,6602,24,18,PM_RIVAS,SRV-NODE-9
ERP-02429,PROJ-9263,Cusco,Project Mgmt,97,108,54708,102745,57906,44839,4,6,PM_RIVAS,SRV-NODE-8
ERP-02430,PROJ-5610,Trujillo,Business Proc,71,78,24211,44153,29969,14184,5,3,PM_PEREZ,SRV-NODE-7
ERP-02431,PROJ-4467,Arequipa,Project Mgmt,134,153,56548,122767,58419,64348,4,0,PM_PEREZ,SRV-NODE-7
ERP-02432,PROJ-3117,Tacna,Videoconference,28,35,12684,21333,17339,3994,34,25,PM_VEGA,SRV-NODE-6
ERP-02433,PROJ-5283,Iquitos,Videoconference,81,107,33615,72948,34874,38074,47,29,PM_SOTO,SRV-NODE-9
ERP-02434,PROJ-1601,Tacna,Videoconference,136,140,66912,131569,78196,53373,22,9,PM_SOTO,SRV-NODE-5
ERP-02435,PROJ-3215,Trujillo,Audiovisual,102,129,56202,93932,66711,27221,44,72,PM_MEZA,SRV-NODE-9
ERP-02436,PROJ-8595,Cajamarca,Project Mgmt,164,188,92496,166619,107343,59276,38,65,PM_MEZA,SRV-NODE-7
ERP-02437,PROJ-2125,Tacna,Project Mgmt,53,57,17808,30405,19180,11225,30,25,PM_VEGA,SRV-NODE-5
ERP-02438,PROJ-6193,Cajamarca,Videoconference,40,44,19240,36972,22757,14215,40,36,PM_SOTO,SRV-NODE-9
ERP-02439,PROJ-3595,Huancayo,Audiovisual,91,111,32669,62011,35350,26661,29,46,PM_PEREZ,SRV-NODE-4
ERP-02440,PROJ-1567,Huancayo,Videoconference,104,111,49920,88481,60538,27943,11,17,PM_MEZA,SRV-NODE-3
ERP-02441,PROJ-2125,Iquitos,Audiovisual,50,54,18400,39987,24866,15121,48,37,PM_SOTO,SRV-NODE-9
ERP-02442,PROJ-9234,Cajamarca,Audiovisual,109,146,64310,107781,86258,21523,10,2,PM_MEZA,SRV-NODE-1
ERP-02443,PROJ-3195,Iquitos,Audiovisual,60,75,15960,33321,16727,16594,31,21,PM_VEGA,SRV-NODE-6
ERP-02444,PROJ-1252,Iquitos,Audiovisual,168,221,89712,191040,112378,78662,13,13,PM_PEREZ,SRV-NODE-7
ERP-02445,PROJ-4677,Puno,Business Proc,114,122,41382,74041,44281,29760,11,13,PM_RIVAS,SRV-NODE-8
ERP-02446,PROJ-9572,Iquitos,Videoconference,117,148,56745,113850,57118,56732,6,6,PM_RIVAS,SRV-NODE-1
ERP-02447,PROJ-8101,Arequipa,Business Proc,65,69,34385,69948,43131,26817,6,0,PM_SOTO,SRV-NODE-6
ERP-02448,PROJ-7287,Iquitos,Videoconference,174,229,68904,128742,76526,52216,32,18,PM_PEREZ,SRV-NODE-8
ERP-02449,PROJ-4309,Iquitos,Business Proc,75,76,30900,58115,37757,20358,6,3,PM_RIVAS,SRV-NODE-6
ERP-02450,PROJ-7195,Iquitos,Project Mgmt,90,94,18360,35423,19581,15842,41,30,PM_PEREZ,SRV-NODE-3
ERP-02451,PROJ-5498,Lima,Project Mgmt,120,154,65520,111108,73455,37653,30,19,PM_SOTO,SRV-NODE-5
ERP-02452,PROJ-6278,Iquitos,Videoconference,139,162,76033,154121,79869,74252,21,4,PM_RIVAS,SRV-NODE-10
ERP-02453,PROJ-4938,Piura,Business Proc,154,157,57288,101359,61703,39656,17,7,PM_PEREZ,SRV-NODE-6
ERP-02454,PROJ-6372,Piura,Audiovisual,73,75,39347,84480,41140,43340,5,7,PM_SOTO,SRV-NODE-10
ERP-02455,PROJ-3007,Puno,Videoconference,126,132,51786,103844,71923,31921,3,2,PM_VEGA,SRV-NODE-7
ERP-02456,PROJ-6536,Arequipa,Business Proc,31,32,13547,23286,18827,4459,19,10,PM_MEZA,SRV-NODE-9
ERP-02457,PROJ-8441,Puno,Business Proc,80,85,41120,69234,49875,19359,20,27,PM_MEZA,SRV-NODE-6
ERP-02458,PROJ-7072,Lima,Audiovisual,29,29,9918,19045,12390,6655,28,9,PM_RIVAS,SRV-NODE-5
ERP-02459,PROJ-5811,Tacna,Videoconference,57,61,23598,41881,32570,9311,24,32,PM_MEZA,SRV-NODE-1
ERP-02460,PROJ-7138,Lima,Audiovisual,156,187,66144,118429,81802,36627,23,37,PM_SOTO,SRV-NODE-8
ERP-02461,PROJ-9110,Lima,Business Proc,29,31,7772,15716,10631,5085,14,18,PM_VEGA,SRV-NODE-4
ERP-02462,PROJ-8499,Tacna,Audiovisual,154,196,58366,111650,62362,49288,21,23,PM_RIVAS,SRV-NODE-8
ERP-02463,PROJ-1458,Cusco,Business Proc,34,35,16694,32121,19528,12593,20,10,PM_SOTO,SRV-NODE-4
ERP-02464,PROJ-6664,Puno,Project Mgmt,85,88,35275,61206,48571,12635,33,58,PM_RIVAS,SRV-NODE-6
ERP-02465,PROJ-9278,Piura,Business Proc,66,71,19866,34125,21412,12713,48,16,PM_MEZA,SRV-NODE-4
ERP-02466,PROJ-7982,Puno,Audiovisual,80,100,16960,36493,19555,16938,24,6,PM_SOTO,SRV-NODE-5
ERP-02467,PROJ-6934,Arequipa,Business Proc,120,151,25440,44805,35314,9491,4,2,PM_SOTO,SRV-NODE-9
ERP-02468,PROJ-5364,Tacna,Videoconference,118,148,45548,90707,53292,37415,47,15,PM_VEGA,SRV-NODE-6
ERP-02469,PROJ-1679,Arequipa,Project Mgmt,144,172,47088,82863,62436,20427,23,21,PM_RIVAS,SRV-NODE-5
ERP-02470,PROJ-3036,Cusco,Project Mgmt,149,157,38889,65304,54123,11181,45,53,PM_VEGA,SRV-NODE-4
ERP-02471,PROJ-9605,Cajamarca,Videoconference,86,112,27950,59130,31487,27643,45,76,PM_VEGA,SRV-NODE-6
ERP-02472,PROJ-8776,Iquitos,Audiovisual,129,134,49665,85018,64263,20755,44,54,PM_RIVAS,SRV-NODE-9
ERP-02473,PROJ-5197,Lima,Business Proc,105,135,42420,71598,52926,18672,18,13,PM_SOTO,SRV-NODE-2
ERP-02474,PROJ-5223,Iquitos,Audiovisual,153,200,79713,151640,104426,47214,25,2,PM_RIVAS,SRV-NODE-7
ERP-02475,PROJ-1352,Tacna,Project Mgmt,129,142,26058,48654,35004,13650,15,2,PM_RIVAS,SRV-NODE-7
ERP-02476,PROJ-4609,Huancayo,Business Proc,59,65,26550,52793,28728,24065,7,12,PM_MEZA,SRV-NODE-7
ERP-02477,PROJ-3954,Iquitos,Business Proc,165,166,88275,170285,92571,77714,5,2,PM_SOTO,SRV-NODE-2
ERP-02478,PROJ-1155,Tacna,Audiovisual,99,109,53757,86730,59655,27075,21,36,PM_MEZA,SRV-NODE-4
ERP-02479,PROJ-4696,Huancayo,Audiovisual,59,66,28674,50324,30271,20053,50,59,PM_MEZA,SRV-NODE-7
ERP-02480,PROJ-6846,Puno,Audiovisual,149,164,74798,125950,88627,37323,25,34,PM_MEZA,SRV-NODE-8
ERP-02481,PROJ-7072,Piura,Project Mgmt,109,123,63220,121226,76769,44457,14,23,PM_MEZA,SRV-NODE-5
ERP-02482,PROJ-5856,Puno,Videoconference,29,30,11542,24550,14860,9690,20,25,PM_VEGA,SRV-NODE-5
ERP-02483,PROJ-2139,Piura,Business Proc,85,85,30430,55775,40917,14858,27,8,PM_PEREZ,SRV-NODE-6
ERP-02484,PROJ-7366,Arequipa,Project Mgmt,85,86,48790,93109,66737,26372,31,24,PM_MEZA,SRV-NODE-5
ERP-02485,PROJ-3919,Huancayo,Videoconference,30,34,12510,26726,13265,13461,9,10,PM_RIVAS,SRV-NODE-5
ERP-02486,PROJ-8863,Arequipa,Business Proc,113,122,52771,106675,59646,47029,28,3,PM_SOTO,SRV-NODE-9
ERP-02487,PROJ-7298,Piura,Audiovisual,162,179,53136,107699,62921,44778,28,39,PM_SOTO,SRV-NODE-1
ERP-02488,PROJ-9848,Cusco,Project Mgmt,81,103,33615,67657,37069,30588,43,52,PM_RIVAS,SRV-NODE-8
ERP-02489,PROJ-7392,Tacna,Audiovisual,20,24,5040,9248,5044,4204,11,4,PM_VEGA,SRV-NODE-6
ERP-02490,PROJ-7531,Huancayo,Business Proc,152,181,72808,153162,77776,75386,42,68,PM_PEREZ,SRV-NODE-5
ERP-02491,PROJ-3452,Piura,Audiovisual,142,184,34506,60929,37953,22976,41,7,PM_RIVAS,SRV-NODE-5
ERP-02492,PROJ-4769,Iquitos,Videoconference,85,105,17425,35305,21650,13655,22,18,PM_VEGA,SRV-NODE-4
ERP-02493,PROJ-7592,Arequipa,Business Proc,166,179,34860,64401,47435,16966,35,61,PM_PEREZ,SRV-NODE-8
ERP-02494,PROJ-9156,Piura,Videoconference,84,84,35280,61740,48407,13333,34,24,PM_PEREZ,SRV-NODE-4
ERP-02495,PROJ-1634,Puno,Videoconference,174,196,54984,97094,65043,32051,12,8,PM_VEGA,SRV-NODE-1
ERP-02496,PROJ-3696,Trujillo,Audiovisual,81,86,30051,54171,37807,16364,48,15,PM_PEREZ,SRV-NODE-9
ERP-02497,PROJ-2311,Iquitos,Audiovisual,168,174,70392,136957,79248,57709,34,4,PM_SOTO,SRV-NODE-3
ERP-02498,PROJ-7680,Lima,Audiovisual,105,135,44940,92937,61245,31692,12,8,PM_PEREZ,SRV-NODE-4
ERP-02499,PROJ-3385,Huancayo,Project Mgmt,131,154,74408,158862,77543,81319,9,11,PM_SOTO,SRV-NODE-10
ERP-02500,PROJ-2087,Huancayo,Project Mgmt,118,151,49442,79772,68161,11611,15,1,PM_MEZA,SRV-NODE-8
ERP-02501,PROJ-8603,Cajamarca,Business Proc,81,91,37179,67395,37316,30079,35,12,PM_SOTO,SRV-NODE-7
ERP-02502,PROJ-7612,Piura,Business Proc,157,188,36267,64554,37060,27494,20,2,PM_SOTO,SRV-NODE-3
ERP-02503,PROJ-9995,Cajamarca,Audiovisual,49,50,21511,41204,25892,15312,32,16,PM_VEGA,SRV-NODE-10
ERP-02504,PROJ-6533,Huancayo,Videoconference,29,29,10730,21255,12933,8322,48,81,PM_MEZA,SRV-NODE-3
ERP-02505,PROJ-3401,Huancayo,Audiovisual,137,158,67815,145591,93721,51870,9,3,PM_SOTO,SRV-NODE-4
ERP-02506,PROJ-6969,Puno,Audiovisual,27,29,15417,25619,19352,6267,42,56,PM_RIVAS,SRV-NODE-10
ERP-02507,PROJ-8780,Tacna,Business Proc,60,70,19500,38563,23716,14847,29,7,PM_MEZA,SRV-NODE-3
ERP-02508,PROJ-3559,Cajamarca,Project Mgmt,20,20,6600,12881,6889,5992,3,2,PM_VEGA,SRV-NODE-9
ERP-02509,PROJ-2624,Cajamarca,Audiovisual,85,87,39780,66422,46123,20299,39,47,PM_PEREZ,SRV-NODE-1
ERP-02510,PROJ-7529,Iquitos,Videoconference,44,53,19624,33314,25906,7408,31,23,PM_SOTO,SRV-NODE-3
ERP-02511,PROJ-2460,Cusco,Business Proc,81,104,39447,74691,47631,27060,15,11,PM_VEGA,SRV-NODE-5
ERP-02512,PROJ-8093,Trujillo,Videoconference,101,125,22220,48339,29258,19081,15,25,PM_PEREZ,SRV-NODE-3
ERP-02513,PROJ-8681,Cajamarca,Business Proc,34,38,11356,22547,14681,7866,26,3,PM_PEREZ,SRV-NODE-4
ERP-02514,PROJ-3696,Cusco,Business Proc,42,53,13230,27321,15690,11631,16,11,PM_RIVAS,SRV-NODE-4
ERP-02515,PROJ-7530,Puno,Audiovisual,80,91,45760,93787,55933,37854,7,10,PM_RIVAS,SRV-NODE-9
ERP-02516,PROJ-5630,Cusco,Project Mgmt,177,234,35931,68100,36518,31582,23,14,PM_PEREZ,SRV-NODE-1
ERP-02517,PROJ-9163,Puno,Project Mgmt,73,85,26572,51813,33397,18416,21,36,PM_SOTO,SRV-NODE-2
ERP-02518,PROJ-1169,Tacna,Videoconference,101,116,46965,77665,50533,27132,8,12,PM_RIVAS,SRV-NODE-7
ERP-02519,PROJ-4755,Trujillo,Project Mgmt,170,180,66640,127975,89484,38491,21,9,PM_PEREZ,SRV-NODE-4
ERP-02520,PROJ-3944,Piura,Project Mgmt,87,94,29928,56379,39724,16655,19,10,PM_PEREZ,SRV-NODE-7
ERP-02521,PROJ-3688,Puno,Videoconference,62,67,26040,55596,28100,27496,21,15,PM_MEZA,SRV-NODE-1
ERP-02522,PROJ-7873,Cajamarca,Business Proc,111,119,42180,79366,51116,28250,7,2,PM_PEREZ,SRV-NODE-5
ERP-02523,PROJ-1335,Arequipa,Project Mgmt,67,73,24455,43567,30963,12604,31,46,PM_MEZA,SRV-NODE-4
ERP-02524,PROJ-3693,Huancayo,Audiovisual,153,171,60588,126311,64255,62056,23,37,PM_VEGA,SRV-NODE-8
ERP-02525,PROJ-6506,Iquitos,Business Proc,173,185,47921,100201,59329,40872,32,23,PM_VEGA,SRV-NODE-1
ERP-02526,PROJ-2448,Trujillo,Business Proc,120,142,59160,123137,79033,44104,47,50,PM_SOTO,SRV-NODE-1
ERP-02527,PROJ-6522,Huancayo,Audiovisual,50,54,28950,50445,40494,9951,43,23,PM_MEZA,SRV-NODE-7
ERP-02528,PROJ-2823,Cajamarca,Project Mgmt,69,77,37260,78952,43880,35072,17,8,PM_PEREZ,SRV-NODE-1
ERP-02529,PROJ-6354,Piura,Audiovisual,75,100,41625,82166,50878,31288,32,15,PM_SOTO,SRV-NODE-6
ERP-02530,PROJ-7022,Trujillo,Videoconference,113,130,23730,43202,28327,14875,38,36,PM_PEREZ,SRV-NODE-3
ERP-02531,PROJ-4763,Arequipa,Videoconference,87,109,49068,105735,57797,47938,42,53,PM_RIVAS,SRV-NODE-7
ERP-02532,PROJ-2556,Cajamarca,Videoconference,35,44,10360,17799,14073,3726,17,7,PM_MEZA,SRV-NODE-9
ERP-02533,PROJ-2836,Trujillo,Business Proc,156,198,72228,158077,78087,79990,22,32,PM_SOTO,SRV-NODE-3
ERP-02534,PROJ-5129,Huancayo,Audiovisual,60,68,25320,50835,33969,16866,38,14,PM_PEREZ,SRV-NODE-3
ERP-02535,PROJ-1885,Iquitos,Business Proc,32,36,15520,30125,15636,14489,36,28,PM_PEREZ,SRV-NODE-9
ERP-02536,PROJ-1165,Piura,Audiovisual,159,161,72504,156478,84943,71535,50,67,PM_PEREZ,SRV-NODE-10
ERP-02537,PROJ-7902,Trujillo,Videoconference,113,137,46330,75943,49252,26691,48,8,PM_RIVAS,SRV-NODE-6
ERP-02538,PROJ-4083,Arequipa,Project Mgmt,89,110,31951,66769,44728,22041,36,55,PM_MEZA,SRV-NODE-1
ERP-02539,PROJ-5112,Arequipa,Business Proc,150,166,41550,77703,51549,26154,47,32,PM_MEZA,SRV-NODE-3
ERP-02540,PROJ-6150,Arequipa,Project Mgmt,172,204,84624,168548,117510,51038,13,5,PM_VEGA,SRV-NODE-4
ERP-02541,PROJ-9439,Lima,Videoconference,40,45,19800,36580,26125,10455,43,64,PM_VEGA,SRV-NODE-8
ERP-02542,PROJ-4822,Lima,Project Mgmt,99,119,49599,88110,67249,20861,50,41,PM_SOTO,SRV-NODE-9
ERP-02543,PROJ-1301,Lima,Videoconference,77,92,39809,69530,52124,17406,6,8,PM_RIVAS,SRV-NODE-1
ERP-02544,PROJ-8254,Iquitos,Business Proc,28,35,15484,28734,21245,7489,36,55,PM_RIVAS,SRV-NODE-8
ERP-02545,PROJ-5893,Puno,Project Mgmt,155,157,36580,69069,41766,27303,17,3,PM_VEGA,SRV-NODE-9
ERP-02546,PROJ-4073,Puno,Business Proc,30,30,13950,29231,19256,9975,35,30,PM_MEZA,SRV-NODE-6
ERP-02547,PROJ-2527,Cajamarca,Project Mgmt,80,83,46080,88128,60573,27555,11,16,PM_MEZA,SRV-NODE-8
ERP-02548,PROJ-5294,Iquitos,Audiovisual,70,86,22470,36139,24953,11186,7,2,PM_PEREZ,SRV-NODE-8
ERP-02549,PROJ-8121,Tacna,Videoconference,163,195,50693,84969,51788,33181,27,16,PM_RIVAS,SRV-NODE-3
ERP-02550,PROJ-9243,Cusco,Videoconference,99,129,55440,110123,71184,38939,34,35,PM_SOTO,SRV-NODE-8
ERP-02551,PROJ-3485,Tacna,Project Mgmt,154,189,33418,72253,39137,33116,17,19,PM_VEGA,SRV-NODE-5
ERP-02552,PROJ-2864,Lima,Audiovisual,141,187,36237,65904,49785,16119,16,25,PM_MEZA,SRV-NODE-6
ERP-02553,PROJ-3818,Tacna,Project Mgmt,154,162,91476,159511,104586,54925,27,41,PM_VEGA,SRV-NODE-2
ERP-02554,PROJ-9486,Trujillo,Audiovisual,100,127,41100,71455,44265,27190,31,5,PM_RIVAS,SRV-NODE-10
ERP-02555,PROJ-8246,Huancayo,Audiovisual,45,48,10395,16655,12676,3979,24,7,PM_SOTO,SRV-NODE-8
ERP-02556,PROJ-1678,Cajamarca,Business Proc,63,72,33957,62108,35627,26481,50,10,PM_RIVAS,SRV-NODE-8
ERP-02557,PROJ-3252,Puno,Videoconference,21,24,11256,22162,12022,10140,35,40,PM_VEGA,SRV-NODE-3
ERP-02558,PROJ-2100,Arequipa,Videoconference,111,132,64824,105489,90012,15477,14,10,PM_PEREZ,SRV-NODE-9
ERP-02559,PROJ-2389,Cusco,Videoconference,96,106,47328,96553,48193,48360,31,37,PM_MEZA,SRV-NODE-5
ERP-02560,PROJ-3307,Cusco,Project Mgmt,121,130,35332,77057,40684,36373,18,26,PM_RIVAS,SRV-NODE-3
ERP-02561,PROJ-1647,Arequipa,Project Mgmt,173,224,96015,182116,105942,76174,44,56,PM_PEREZ,SRV-NODE-7
ERP-02562,PROJ-3976,Puno,Business Proc,121,123,56507,117904,62326,55578,43,29,PM_RIVAS,SRV-NODE-1
ERP-02563,PROJ-3232,Huancayo,Videoconference,111,131,44178,96978,47066,49912,36,54,PM_RIVAS,SRV-NODE-4
ERP-02564,PROJ-7714,Arequipa,Audiovisual,24,30,9912,16880,13598,3282,29,20,PM_SOTO,SRV-NODE-6
ERP-02565,PROJ-6687,Huancayo,Audiovisual,142,155,31666,66479,36344,30135,27,19,PM_MEZA,SRV-NODE-10
ERP-02566,PROJ-3369,Trujillo,Audiovisual,98,115,22246,40034,28557,11477,41,17,PM_SOTO,SRV-NODE-8
ERP-02567,PROJ-2057,Cajamarca,Videoconference,121,129,46343,85237,52251,32986,13,7,PM_RIVAS,SRV-NODE-10
ERP-02568,PROJ-4728,Puno,Project Mgmt,65,83,27950,47125,28377,18748,21,26,PM_RIVAS,SRV-NODE-4
ERP-02569,PROJ-9335,Huancayo,Project Mgmt,61,73,21350,44939,27293,17646,14,7,PM_MEZA,SRV-NODE-1
ERP-02570,PROJ-7264,Piura,Business Proc,132,134,29700,54867,40299,14568,44,79,PM_PEREZ,SRV-NODE-1
ERP-02571,PROJ-8440,Arequipa,Business Proc,34,35,8500,16782,8768,8014,25,31,PM_VEGA,SRV-NODE-3
ERP-02572,PROJ-5282,Trujillo,Audiovisual,75,93,34725,55629,47107,8522,8,6,PM_VEGA,SRV-NODE-7
ERP-02573,PROJ-1746,Huancayo,Videoconference,79,92,17143,36232,23751,12481,3,0,PM_SOTO,SRV-NODE-4
ERP-02574,PROJ-1757,Cusco,Project Mgmt,106,129,40704,80855,45551,35304,30,21,PM_VEGA,SRV-NODE-7
ERP-02575,PROJ-3792,Trujillo,Videoconference,130,152,74360,157004,95762,61242,5,6,PM_RIVAS,SRV-NODE-7
ERP-02576,PROJ-6714,Puno,Audiovisual,117,128,39897,67600,51263,16337,45,31,PM_MEZA,SRV-NODE-1
ERP-02577,PROJ-5103,Cajamarca,Audiovisual,115,149,67390,144791,71136,73655,14,16,PM_SOTO,SRV-NODE-4
ERP-02578,PROJ-5882,Tacna,Business Proc,30,31,13230,23260,17914,5346,36,62,PM_RIVAS,SRV-NODE-2
ERP-02579,PROJ-6636,Lima,Business Proc,113,129,55822,94180,74675,19505,22,20,PM_RIVAS,SRV-NODE-10
ERP-02580,PROJ-2004,Cusco,Project Mgmt,82,91,42148,71842,53936,17906,5,8,PM_SOTO,SRV-NODE-9
ERP-02581,PROJ-5729,Trujillo,Audiovisual,69,88,20286,43781,23384,20397,45,55,PM_MEZA,SRV-NODE-10
ERP-02582,PROJ-4722,Huancayo,Project Mgmt,51,68,21981,39652,24982,14670,16,6,PM_SOTO,SRV-NODE-5
ERP-02583,PROJ-8372,Lima,Business Proc,31,37,8835,15698,9689,6009,44,66,PM_MEZA,SRV-NODE-7
ERP-02584,PROJ-2674,Puno,Business Proc,160,197,88160,148597,94260,54337,14,8,PM_PEREZ,SRV-NODE-1
ERP-02585,PROJ-7978,Piura,Audiovisual,158,209,48190,79182,52914,26268,35,55,PM_MEZA,SRV-NODE-10
ERP-02586,PROJ-1790,Trujillo,Project Mgmt,133,146,33250,66875,38240,28635,8,2,PM_MEZA,SRV-NODE-3
