PLANNED_DAYS,BUDGET_PEN,KLOC,ACTUAL_DAYS_PRED,ACTUAL_COST_PEN_PRED,DEFECTS_PRED,ACTUAL_DAYS_REAL,ACTUAL_COST_PEN_REAL,DEFECTS_REAL,RETRASO_REAL,SOBRECOSTO_REAL,DENSIDAD_DEFECTOS_REAL,RETRASO_PRED,SOBRECOSTO_PRED,DENSIDAD_DEFECTOS_PRED
132,45408,48,,,,149,45674,63,12.878787878787879,0.585799859055673,1.3125,,,
89,51976,45,,,,116,58875,19,30.337078651685395,13.2734338925658,0.4222222222222222,,,
98,52136,6,,,,114,57864,7,16.3265306122449,10.986650299217432,1.1666666666666667,,,
29,14297,8,32.368410211743935,17460.24939565342,8.130109916848255,36,19926,11,24.137931034482758,39.371896202000414,1.375,11.615207626703224,22.12526680879499,1.016263739606032
31,18011,35,,,,32,18616,59,3.225806451612903,3.3590583532285825,1.6857142857142857,,,
30,15540,29,,,,31,21259,49,3.3333333333333335,36.8018018018018,1.6896551724137931,,,
168,38304,48,,,,208,43878,12,23.809523809523807,14.552005012531326,0.25,,,
140,67900,5,,,,187,71111,5,33.57142857142857,4.729013254786451,1.0,,,
167,43253,21,,,,224,45896,10,34.13173652694611,6.110558805169584,0.47619047619047616,,,
50,21100,30,,,,66,23579,18,32.0,11.748815165876778,0.6,,,
26,8554,4,,,,32,8690,5,23.076923076923077,1.5898994622398879,1.25,,,
173,73352,38,,,,195,80293,14,12.716763005780345,9.462591340386084,0.3684210526315789,,,
111,52059,7,,,,111,57122,7,0.0,9.725503755354502,1.0,,,
128,74496,36,,,,154,91267,63,20.3125,22.512618127147764,1.75,,,
144,40032,50,,,,180,49036,51,25.0,22.492006394884093,1.02,,,
111,41181,26,130.2640770767164,49588.31357803154,23.862068544460683,121,52026,34,9.00900900900901,26.33496029722445,1.3076923076923077,17.3550243934382,20.415515839905645,0.9177718670946416
114,47652,34,133.92461768621024,57507.89713376334,32.162736645975244,150,60882,33,31.57894736842105,27.763787459078316,0.9705882352941176,17.477734812465123,20.683071295566485,0.9459628425286837
20,7020,15,24.234019253861327,8545.808277899596,11.512380170603828,20,8084,20,0.0,15.156695156695157,1.3333333333333333,21.170096269306633,21.735160653840396,0.7674920113735886
96,21984,6,,,,116,27300,9,20.833333333333336,24.18122270742358,1.5,,,
123,49323,43,143.12524025029526,59183.902283151256,40.97541683339372,140,59401,8,13.821138211382115,20.432658191918577,0.18604651162790697,16.361983943329484,19.99250305770382,0.9529166705440401
63,37107,31,,,,63,49389,17,0.0,33.09887622281511,0.5483870967741935,,,
140,28840,6,,,,151,39114,9,7.857142857142857,35.624133148404994,1.5,,,
132,66660,25,153.62254378601824,80198.02497538523,24.365593757879463,167,84916,17,26.515151515151516,27.386738673867388,0.68,16.380714989407757,20.30906836991483,0.9746237503151786
158,41238,4,,,,175,56472,0,10.759493670886076,36.94165575440128,0.0,,,
82,44198,4,,,,102,50334,4,24.390243902439025,13.882981130367892,1.0,,,
62,17980,33,,,,82,24929,9,32.25806451612903,38.648498331479416,0.2727272727272727,,,
123,67527,17,,,,133,69560,22,8.130081300813007,3.0106475928147263,1.2941176470588236,,,
97,38703,34,,,,128,51009,42,31.958762886597935,31.795984807379273,1.2352941176470589,,,
145,49590,21,,,,167,57814,3,15.172413793103448,16.583988707400685,0.14285714285714285,,,
171,86697,31,,,,217,102159,34,26.900584795321635,17.834527146268037,1.096774193548387,,,
64,26240,7,,,,85,30324,6,32.8125,15.564024390243903,0.8571428571428571,,,
140,37380,44,165.08974165464755,44881.97933151576,40.478239955987405,153,41150,12,9.285714285714286,10.085607276618513,0.2727272727272727,17.92124403903397,20.0695006193573,0.9199599989997137
64,15680,16,,,,80,21595,13,25.0,37.723214285714285,0.8125,,,
39,18369,19,,,,47,19630,2,20.51282051282051,6.8648266100495405,0.10526315789473684,,,
36,21024,45,,,,47,26219,33,30.555555555555557,24.709855403348556,0.7333333333333333,,,
81,38394,12,94.85037814620601,46264.18356232982,11.529551703403731,85,43570,14,4.938271604938271,13.481273115590978,1.1666666666666667,17.099232279266683,20.498472579907844,0.9607959752836442
139,29190,35,162.14694098919975,34927.53664213452,32.81192109473952,158,32993,11,13.66906474820144,13.02843439534087,0.3142857142857143,16.65247553179838,19.65582953797368,0.9374834598497005
171,101403,3,,,,191,108101,1,11.695906432748536,6.60532725856237,0.3333333333333333,,,
118,41182,46,,,,145,45103,58,22.88135593220339,9.521150016997717,1.2608695652173914,,,
157,66097,29,183.99588820343402,79315.83392721954,27.15428959926142,202,78944,8,28.662420382165603,19.436585624158432,0.27586206896551724,17.194833250594918,19.999143572657676,0.9363548137676352
36,19908,49,,,,39,26021,6,8.333333333333332,30.70624874422343,0.12244897959183673,,,
98,46256,40,113.48471309888821,55489.17938184775,37.06933452187239,129,62520,42,31.63265306122449,35.1608439986164,1.05,15.80072765192674,19.961041555360932,0.9267333630468098
27,7101,8,,,,27,9584,10,0.0,34.96690606956766,1.25,,,
130,37570,20,,,,149,48304,11,14.615384615384617,28.57066808623902,0.55,,,
138,35742,9,161.9579651550207,42646.9736843377,8.529870507575163,156,43102,5,13.043478260869565,20.592020592020592,0.5555555555555556,17.36084431523239,19.318934822723136,0.9477633897305737
67,19765,19,,,,72,22992,24,7.462686567164178,16.32684037439919,1.263157894736842,,,
158,71416,11,,,,203,72828,3,28.48101265822785,1.977147978044136,0.2727272727272727,,,
48,21888,19,,,,53,29671,30,10.416666666666668,35.55829678362573,1.5789473684210527,,,
100,22700,37,,,,119,29382,15,19.0,29.436123348017624,0.40540540540540543,,,
83,36271,15,,,,108,40024,7,30.120481927710845,10.347109260841995,0.4666666666666667,,,
34,10472,38,,,,43,13661,37,26.47058823529412,30.45263559969442,0.9736842105263158,,,
135,70335,48,,,,146,87542,32,8.148148148148149,24.464349186038245,0.6666666666666666,,,
140,46620,14,163.31760714664946,55925.54699782139,13.33165089139187,187,49138,24,33.57142857142857,5.401115401115401,1.7142857142857142,16.655433676178188,19.960418270745148,0.9522607779565622
156,60996,9,,,,177,75349,8,13.461538461538462,23.531051216473212,0.8888888888888888,,,
36,9504,44,41.90119680860816,11077.769030704425,39.7309687002289,46,12068,36,27.77777777777778,26.978114478114477,0.8181818181818182,16.392213357244895,16.5590175789607,0.9029765613688386
103,28016,42,,,,106,37298,20,2.912621359223301,33.13106796116505,0.47619047619047616,,,
61,31598,47,,,,70,31817,66,14.754098360655737,0.6930818406228242,1.4042553191489362,,,
39,10218,15,,,,43,12310,19,10.256410256410255,20.473673908788413,1.2666666666666666,,,
102,22848,36,,,,132,25412,52,29.411764705882355,11.221988795518207,1.4444444444444444,,,
148,52540,23,,,,161,61964,12,8.783783783783784,17.936810049486105,0.5217391304347826,,,
159,37047,20,,,,198,50669,15,24.528301886792452,36.76950900207844,0.75,,,
135,37125,30,,,,158,43014,48,17.037037037037038,15.86262626262626,1.6,,,
39,19422,6,,,,39,26294,7,0.0,35.38255586448358,1.1666666666666667,,,
22,9812,47,26.513379978274518,11916.740727364167,43.29112754937984,28,13669,24,27.27272727272727,39.30900937627395,0.5106382978723404,20.515363537611446,21.4506800587461,0.921087820199571
30,7290,7,35.07454182514355,9077.536718127982,5.209696410716472,33,8383,10,10.0,14.993141289437586,1.4285714285714286,16.915139417145163,24.52039393865544,0.7442423443880674
86,34314,8,101.00915862151173,41562.859309039806,7.689887421940941,101,43676,7,17.441860465116278,27.283324590546133,0.875,17.45251002501364,21.125078128576693,0.9612359277426177
83,25481,37,,,,105,34613,57,26.506024096385545,35.83846787802676,1.5405405405405406,,,
172,57620,24,,,,222,61087,36,29.069767441860467,6.017007983339118,1.5,,,
150,53700,23,,,,158,57257,9,5.333333333333334,6.623836126629423,0.391304347826087,,,
68,13668,26,,,,71,13778,42,4.411764705882353,0.8047995317529998,1.6153846153846154,,,
61,19825,31,,,,61,20981,26,0.0,5.831021437578815,0.8387096774193549,,,
60,18240,33,,,,62,25269,9,3.3333333333333335,38.536184210526315,0.2727272727272727,,,
25,12450,38,,,,25,12453,65,0.0,0.024096385542168672,1.7105263157894737,,,
120,59280,9,,,,146,59450,7,21.666666666666668,0.2867746288798921,0.7777777777777778,,,
40,20160,8,,,,42,26411,7,5.0,31.006944444444446,0.875,,,
69,22908,26,,,,82,29983,21,18.84057971014493,30.88440719399336,0.8076923076923077,,,
33,8217,30,,,,35,10320,28,6.0606060606060606,25.593282219788243,0.9333333333333333,,,
81,31995,3,,,,85,39716,4,4.938271604938271,24.131895608688858,1.3333333333333333,,,
33,14817,21,,,,40,20082,31,21.21212121212121,35.5335088074509,1.4761904761904763,,,
155,69905,17,,,,174,87152,6,12.258064516129032,24.672054931693012,0.35294117647058826,,,
54,24732,5,,,,54,29124,2,0.0,17.758369723435223,0.4,,,
53,12561,20,,,,62,15909,32,16.9811320754717,26.653928827322666,1.6,,,
153,90882,5,179.188308571896,109552.96528927183,4.8643042963792436,189,93756,3,23.52941176470588,3.1623423780286526,0.6,17.116541550258816,20.54418398502655,0.9728608592758488
41,21115,42,,,,41,26592,40,0.0,25.93890599100166,0.9523809523809523,,,
139,27800,47,,,,156,35489,67,12.23021582733813,27.65827338129496,1.425531914893617,,,
94,18800,48,,,,126,18962,40,34.04255319148936,0.8617021276595745,0.8333333333333334,,,
34,13362,35,,,,38,15451,43,11.76470588235294,15.633887142643315,1.2285714285714286,,,
156,57720,17,,,,163,67250,28,4.487179487179487,16.51074151074151,1.6470588235294117,,,
120,56520,14,,,,142,63247,22,18.333333333333332,11.90198159943383,1.5714285714285714,,,
167,40414,7,,,,168,52296,6,0.5988023952095809,29.40070272677785,0.8571428571428571,,,
55,18205,7,,,,65,20910,9,18.181818181818183,14.858555341939027,1.2857142857142858,,,
46,9660,16,52.575456371851146,11863.195642502851,15.319005921029538,48,11532,28,4.3478260869565215,19.37888198757764,1.75,14.29447037358945,22.80740830748293,0.9574378700643461
103,56341,39,,,,113,57521,31,9.70873786407767,2.09438952095277,0.7948717948717948,,,
159,63441,13,,,,176,86415,6,10.69182389937107,36.21317444554783,0.46153846153846156,,,
137,77405,41,,,,144,95976,15,5.109489051094891,23.991990181512822,0.36585365853658536,,,
37,7474,30,,,,38,10129,36,2.7027027027027026,35.52314690928552,1.2,,,
116,56608,36,,,,155,72786,23,33.62068965517241,28.578999434708873,0.6388888888888888,,,
126,44856,49,,,,128,47410,58,1.5873015873015872,5.693775637595863,1.183673469387755,,,
30,13560,33,,,,37,13863,5,23.333333333333332,2.234513274336283,0.15151515151515152,,,
74,27380,50,,,,77,29967,78,4.054054054054054,9.448502556610665,1.56,,,
77,22792,20,89.07119944312473,27138.262040917063,17.408024659305912,78,30759,13,1.2987012987012987,34.95524745524746,0.65,15.676882393668476,19.06924377376739,0.8704012329652956
77,25487,48,,,,94,33415,38,22.07792207792208,31.106054066779144,0.7916666666666666,,,
165,71280,9,,,,203,76799,13,23.03030303030303,7.742704826038159,1.4444444444444444,,,
56,28392,10,,,,58,35424,17,3.571428571428571,24.767540152155537,1.7,,,
49,15239,37,57.84945182672202,18426.328858974353,34.14513615785512,60,19529,56,22.448979591836736,28.151453507447993,1.5135135135135136,18.060105768820446,20.91560377304517,0.9228415177798681
144,42336,30,,,,183,43030,44,27.083333333333332,1.6392668178382463,1.4666666666666666,,,
34,11288,15,40.081702071660715,13747.076463094743,11.849452478764142,41,14705,13,20.588235294117645,30.271084337349397,0.8666666666666667,17.887359034296217,21.78487298985421,0.7899634985842762
101,55752,10,,,,127,73641,12,25.742574257425744,32.08674128282393,1.2,,,
83,28635,50,,,,109,32606,45,31.32530120481928,13.867644491007509,0.9,,,
26,14300,4,29.737486476984557,16749.899313570604,2.9565870515245787,34,15908,6,30.76923076923077,11.244755244755245,1.5,14.374947988402143,17.132163031962268,0.7391467628811447
64,28096,20,,,,71,39113,16,10.9375,39.21198747152619,0.8,,,
30,10590,22,36.9238898855284,12862.549028892938,21.34712912050862,33,11872,22,10.0,12.10576015108593,1.0,23.079632951761344,21.45938648624115,0.97032405093221
39,19422,13,,,,46,24655,17,17.94871794871795,26.943672124395018,1.3076923076923077,,,
20,6720,5,,,,21,7766,1,5.0,15.56547619047619,0.2,,,
119,28441,48,,,,159,36387,56,33.61344537815126,27.93853943250941,1.1666666666666667,,,
38,14364,34,42.793338928239756,17313.24803232478,32.03369300236163,47,14655,45,23.684210526315788,2.025898078529657,1.3235294117647058,12.614049811157251,20.532219662522834,0.9421674412459303
143,48191,35,167.22551097335946,58045.53165841954,33.20740737000287,154,51895,62,7.6923076923076925,7.686082463530535,1.7714285714285714,16.940916764587037,20.448904688467845,0.9487830677143677
121,28435,4,,,,129,38489,1,6.6115702479338845,35.357833655705996,0.25,,,
140,60060,10,,,,179,72261,15,27.857142857142858,20.314685314685317,1.5,,,
55,18755,43,,,,61,23234,57,10.909090909090908,23.881631564916024,1.3255813953488371,,,
83,37765,29,98.47044996309052,45824.96085982045,28.007952586184654,105,44118,4,26.506024096385545,16.822454653779957,0.13793103448275862,18.63909634107291,21.342409267365152,0.965791468489126
51,30192,3,60.92099903475884,36409.12606761488,1.8495440372801735,59,30533,4,15.686274509803921,1.1294382617912029,1.3333333333333333,19.45293928384087,20.591964982826184,0.6165146790933912
161,33166,33,,,,187,36669,52,16.149068322981368,10.562021347162757,1.5757575757575757,,,
153,43299,3,,,,185,46832,4,20.915032679738562,8.159541790803484,1.3333333333333333,,,
76,34808,48,89.04239656252241,41478.17247898191,45.45365143273597,76,41804,72,0.0,20.098827855665363,1.5,17.161048108582122,19.162757064415974,0.9469510715153326
115,64055,9,,,,130,73297,6,13.043478260869565,14.428225743501677,0.6666666666666666,,,
54,29754,36,63.60554550312414,35953.710005735986,34.309881924365925,68,31476,64,25.925925925925924,5.787457148618673,1.7777777777777777,17.788047228007667,20.83655980955833,0.9530522756768313
40,18880,38,46.37768563433582,23000.758547086476,36.11474063587211,44,23613,42,10.0,25.068855932203387,1.105263157894737,15.944214085839548,21.82605162651735,0.9503879114703186
41,18491,41,47.766253621735395,21878.331087566978,38.87181224679418,42,18915,70,2.4390243902439024,2.2930074090097885,1.7073170731707317,16.503057613988766,18.31880962396289,0.9480929816291263
164,82820,35,,,,184,97006,20,12.195121951219512,17.12871287128713,0.5714285714285714,,,
129,73014,41,150.93976183204646,88036.97369344706,38.98673293760238,141,87922,28,9.30232558139535,20.41800202700852,0.6829268292682927,17.00756731166392,20.57547003786542,0.9508959253073752
164,92988,24,,,,213,114651,31,29.878048780487802,23.296554394115372,1.2916666666666667,,,
47,10575,23,54.85420414853864,13159.718538732435,20.724248877084214,55,11856,36,17.02127659574468,12.113475177304965,1.565217391304348,16.711072656465195,24.44178287217433,0.9010542990036615
157,63428,15,,,,201,78894,8,28.02547770700637,24.383553004982026,0.5333333333333333,,,
157,84309,28,184.45777157420218,101815.6575976294,26.491924930796305,169,105353,19,7.643312101910828,24.960561743111647,0.6785714285714286,17.489026480383558,20.764873972683105,0.946140176099868
52,20956,38,,,,63,25697,18,21.153846153846153,22.623592288604698,0.47368421052631576,,,
128,25600,30,149.86287177727604,30779.277424208485,28.300428401872892,151,35625,14,17.96875,39.16015625,0.4666666666666667,17.080368575996907,20.231552438314395,0.9433476133957631
130,44330,50,,,,165,59913,13,26.923076923076923,35.15226708775096,0.26,,,
154,82544,50,,,,159,115319,68,3.2467532467532463,39.706096142663306,1.36,,,
141,36378,3,,,,146,45773,1,3.546099290780142,25.82604871075925,0.3333333333333333,,,
38,7638,26,,,,41,9640,43,7.894736842105263,26.211050013092436,1.6538461538461537,,,
68,33592,35,79.56621698978074,40950.07145597199,33.47047878983693,69,36806,15,1.4705882352941175,9.567754227196952,0.42857142857142855,17.009142632030503,21.90423748503213,0.9562993939953409
49,17542,35,56.94115292427846,21187.80670914662,33.16486689724063,54,19813,48,10.204081632653061,12.946072283662069,1.3714285714285714,16.2064345393438,20.783301272070563,0.9475676256354465
131,56461,31,153.3492195602684,67933.5071482618,28.511034080569555,135,65984,45,3.0534351145038165,16.8665096261136,1.4516129032258065,17.060472946769778,20.319348131031674,0.9197107767925663
97,27451,41,,,,116,29043,24,19.587628865979383,5.79942442898255,0.5853658536585366,,,
57,18810,32,,,,65,18913,20,14.035087719298245,0.5475810738968634,0.625,,,
96,39360,33,112.30284098249317,46963.83599003218,31.253043162167817,119,48024,41,23.958333333333336,22.01219512195122,1.2424242424242424,16.98212602343038,19.3186889990655,0.9470619140050853
155,56885,32,,,,193,64606,42,24.516129032258064,13.572998154170696,1.3125,,,
176,79200,11,207.78232773449918,95158.16676721956,9.284422174074715,189,88883,11,7.386363636363637,12.226010101010102,1.0,18.05814075823817,20.149200463661064,0.8440383794613378
63,36162,39,,,,74,37699,4,17.46031746031746,4.2503180133842156,0.10256410256410256,,,
109,51230,41,,,,119,68291,51,9.174311926605505,33.30275229357798,1.2439024390243902,,,
139,75060,37,,,,145,93440,63,4.316546762589928,24.487077005062616,1.7027027027027026,,,
36,12096,14,43.139595512417905,14756.808801649739,12.320135475360107,41,16033,18,13.88888888888889,32.547949735449734,1.2857142857142858,19.832209756716406,21.99742726231596,0.8800096768114363
21,5649,12,,,,23,5833,17,9.523809523809524,3.2572136661355993,1.4166666666666667,,,
123,26322,8,142.45278584894197,31661.659831175217,7.136173403465335,142,27315,10,15.447154471544716,3.7725096877136997,1.25,15.815273047920304,20.28591988137382,0.8920216754331669
164,85936,15,,,,176,115664,6,7.317073170731707,34.59318562651275,0.4,,,
148,76664,31,172.06919260361565,92158.13869110923,28.50730131915949,195,84001,47,31.756756756756754,9.570332881143692,1.5161290322580645,16.26296797541598,20.21044909098042,0.9195903651341771
136,58208,24,,,,167,79508,28,22.794117647058822,36.59290819131391,1.1666666666666667,,,
66,23958,44,,,,74,25094,66,12.121212121212121,4.74163118791218,1.5,,,
131,60260,24,,,,145,63132,30,10.687022900763358,4.766013939595088,1.25,,,
150,45600,9,,,,160,57908,7,6.666666666666667,26.99122807017544,0.7777777777777778,,,
30,13980,5,,,,39,17831,4,30.0,27.546494992846927,0.8,,,
36,21564,30,42.53899494720508,25955.08427062401,26.670313208745966,44,25352,9,22.22222222222222,17.566314227416065,0.3,18.163874853347455,20.36303223253576,0.8890104402915322
165,59235,13,,,,196,64301,20,18.787878787878785,8.5523761289778,1.5384615384615385,,,
169,92274,41,,,,221,112427,9,30.76923076923077,21.840388408435746,0.21951219512195122,,,
48,21504,39,,,,57,28971,21,18.75,34.72377232142857,0.5384615384615384,,,
173,43423,21,203.344335293958,52458.13826390393,19.461458009866693,184,50698,14,6.358381502890173,16.75379407226585,0.6666666666666666,17.540078204600007,20.807264039573333,0.9267360957079378
